Id da RUN,Score,Deliveres,steps,seed,status
31,31,6,176,340849,completed
32,22,6,181,164394,completed
33,137,6,144,536037,completed
34,125,6,137,764240,completed
35,87,6,141,381021,completed
36,71,6,168,455899,completed
37,-47,6,183,961629,completed
38,-76,6,166,180514,completed
39,87,6,135,638046,completed
40,61,6,167,185491,completed
41,67,6,144,917089,completed
42,-33,6,186,342149,completed
43,30,6,174,785146,completed
44,54,6,171,452703,completed
45,38,6,162,766690,completed
46,123,6,148,214575,completed
47,49,6,162,436966,completed
48,144,6,144,392616,completed
49,159,6,111,240336,completed
50,66,6,153,208470,completed
51,31,6,159,297133,completed
52,29,6,139,633427,completed
53,-78,6,194,923536,completed
54,25,6,176,521261,completed
55,142,6,135,824364,completed
56,34,6,154,723106,completed
57,-14,6,184,32484,completed
58,61,6,156,384706,completed
59,-103,6,179,941186,completed
60,117,6,128,134215,completed
61,168,6,117,624460,completed
62,82,6,154,503816,completed
63,38,6,148,883881,completed
64,80,6,130,961074,completed
65,20,6,167,844282,completed
66,40,6,176,60572,completed
67,48,6,153,713147,completed
68,123,6,161,985396,completed
69,88,6,129,456046,completed
70,156,6,126,582027,completed
71,66,6,150,368627,completed
72,63,6,160,929756,completed
73,-1,6,173,224304,completed
74,138,6,130,772705,completed
75,-240,6,241,405708,completed
76,70,6,170,731543,completed
77,100,6,147,515103,completed
78,38,6,155,307054,completed
79,74,6,150,992539,completed
80,-20,6,181,196538,completed
81,96,6,144,524463,completed
82,104,6,141,831613,completed
83,-160,6,218,795654,completed
84,156,6,126,389411,completed
85,109,6,138,501861,completed
86,44,6,161,581409,completed
87,-74,6,217,730735,completed
88,72,6,144,741201,completed
89,50,6,149,720336,completed
90,101,6,149,627598,completed
91,-89,6,204,653649,completed
92,31,6,170,267156,completed
93,107,6,132,134946,completed
94,-18,6,192,638505,completed
95,-25,6,184,533562,completed
96,128,6,158,671241,completed
97,162,6,138,287544,completed
98,-85,6,198,716189,completed
99,38,6,152,279607,completed
100,-69,6,160,647999,completed
101,62,6,157,129734,completed
102,126,6,149,909685,completed
103,62,6,139,57579,completed
104,85,6,143,618631,completed
105,3,6,162,908812,completed
106,-59,6,179,616550,completed
107,69,6,175,601809,completed
108,124,6,143,157808,completed
109,111,6,153,295118,completed
110,-14,6,178,10549,completed
111,-6,6,167,439689,completed
112,153,6,131,904320,completed
113,76,6,141,441040,completed
114,42,6,144,158834,completed
115,-123,6,217,23402,completed
116,117,6,124,602145,completed
117,-2,6,177,345089,completed
118,159,6,124,683952,completed
119,45,6,147,278628,completed
120,46,6,179,318727,completed
121,132,6,118,780081,completed
122,108,6,160,395778,completed
123,32,6,168,394637,completed
124,44,6,157,30746,completed
125,2,6,188,877065,completed
126,-11,6,172,786071,completed
127,144,6,125,480822,completed
128,-4,6,153,32791,completed
129,-40,6,183,901055,completed
130,127,6,137,776847,completed
131,-313,6,276,59616,completed
132,123,6,145,415216,completed
133,135,6,138,309771,completed
134,42,6,155,32563,completed
135,-25,6,181,151731,completed
136,12,6,153,980145,completed
137,113,6,159,431758,completed
138,138,6,125,226339,completed
139,160,6,129,867998,completed
140,-23,6,184,950564,completed
141,-175,6,233,734887,completed
142,2,6,189,392887,completed
143,7,6,170,729360,completed
144,6,6,160,376765,completed
145,95,6,165,585328,completed
146,-9,6,192,265615,completed
147,106,6,141,92346,completed
148,-24,6,168,733793,completed
149,30,6,198,712644,completed
150,95,6,147,881815,completed
151,65,6,160,209319,completed
152,11,6,193,596546,completed
153,-154,6,202,860062,completed
154,68,6,145,526207,completed
155,-15,6,178,968614,completed
156,2,6,143,671177,completed
157,-34,6,172,919069,completed
158,39,6,170,617792,completed
159,38,6,173,589639,completed
160,4,6,205,289665,completed
